S.No,Store Name,Address,Pincode,Google Pincode,Pincode Match,City,State,Phone,Store Page URL,Place ID,Lat,Long,Google Name,Google Address,Google Lat,Google Long,Business Status,Lookup
44,"Pizza Hut - Mithanpur Chowk, Muzaffarpur","Ground Floor, Yamuna Complex, Mithanpura Chowk, New Colony, Near Mithanpura Chowk, Muzaffarpur, Bihar, India",842001,842002,No,Muzaffarpur,Bihar,085279 77551,https://restaurants.pizzahut.co.in/pizza-hut-new-colony-pizza-restaurant-new-colony-muzaffarpur-1306/Home,ChIJx7XR4s8Q7TkRRG3kbZscjuw,26.1040701,85.3985058,"Pizza Hut | Mithanpur Chowk, Muzaffarpur","Ground Floor, Yamuna Complex, Chowk, near Mithanpura, New Colony, zakaria colony saadpur, Mithanpura, Muzaffarpur, Bihar 842002, India",26.1040701,85.3985058,OPERATIONAL,place_id
45,"Pizza Hut - Ambuja Mall, Patna","3rd Flr, Ambuja City Centre Mall, Christian Colony, Chajju Bagh, Patna, Bihar, India",800001,800001,Yes,Patna,Bihar,085279 77664,https://restaurants.pizzahut.co.in/pizza-hut-ph-ambuja-city-centre-mall-patna-pizza-restaurant-chajju-bagh-patna-172141/Home,ChIJsyEvLGFZ7TkRtACL9wMo75s,25.6176749,85.1355466,"Pizza Hut | Ambuja Mall, Patna","3rd Flr, Ambuja City Centre Mall, Christian Colony, Chajju Bagh, Patna, Bihar 800001, India",25.6176749,85.13554660000001,OPERATIONAL,place_id
46,"Pizza Hut - Anishabad, Patna","Basement, Mausam Vibhag, Bhartiya Cplx, Mitramandal Colony Rd, Anishabad, Opposite Metrological Department, Patna, Bihar, India",800002,800002,Yes,Patna,Bihar,089290 34473,https://restaurants.pizzahut.co.in/pizza-hut-anishabad-patna-pizza-restaurant-anishabad-patna-301876/Home,ChIJVVSM_t9X7TkRW1NV7hPZQng,25.5811842,85.0865594,"Pizza Hut | Anishabad, Patna","Opposite Metrological Department, Basement, Mausam Vibhag, Bhartiya Cplx, Mitramandal Colony Rd, New Paharpur, Anisabad, Patna, Bihar 800002, India",25.5811842,85.0865594,OPERATIONAL,place_id
47,"Pizza Hut - Gola Road, Patna","Belle Matrix Saloon, Bailey Road, Gola Road, Danapur, Opposite Ratan Sharda Complex, Patna, Bihar, India",801503,801503,Yes,Patna,Bihar,070650 13143,https://restaurants.pizzahut.co.in/pizza-hut-ph-gola-road-patna-pizza-restaurant-danapur-patna-139621/Home,ChIJeY7LUFZX7TkR39EhYQUbFwE,25.616951,85.056825,"Pizza Hut | Gola Road, Patna","Belle Matrix Saloon Bailey Road, Gola Road, Danapur, opposite Ratan Sharda Complex, Ramjaipal Nagar, Patna, Bihar 801503, India",25.616951,85.05682499999999,OPERATIONAL,place_id
48,"Pizza Hut - Kankarbagh, Patna","No A209, PC Colony, RBI Flats Colony, Kankarbagh, Opposite Medanta Hospital, Patna, Bihar, India",800020,800020,Yes,Patna,Bihar,089290 33959,https://restaurants.pizzahut.co.in/pizza-hut-ph-kankarbagh-patna-pizzerias-kankarbagh-patna-274306/Home,ChIJveX13oVZ7TkR9zjLKo8pc5o,25.6004655,85.1530268,"Pizza Hut | Kankarbagh, Patna","No, A209, opposite Medanta Hospital, PC Colony, RBI Flats Colony, Kankarbagh, Patna, Bihar 800020, India",25.6004655,85.15302679999999,OPERATIONAL,place_id
49,"Pizza Hut - Rajinder Nagar, Patna","Sri Ram Enclave, Arya Kumar Road,Block B,Rajinder Nagar, Next to HDFC Bank, Patna, Bihar, India",800016,800016,Yes,Patna,Bihar,089290 25061,https://restaurants.pizzahut.co.in/pizza-hut-rajinder-nagar-pizza-restaurant-rajinder-nagar-patna-1307/Home,ChIJm0ftQe1Y7TkRPtM8jJSIj8s,25.6080015,85.1592071,"Pizza Hut | Rajinder Nagar, Patna","Sri Ram Enclave, Arya Kumar Rd, next to HDFC Bank, Block B, Rajendra Nagar, Patna, Bihar 800016, India",25.6080015,85.15920709999999,OPERATIONAL,place_id
50,"Pizza Hut - Sahdeo Mahto Marg, Patna","No B8, Children's Park Road, Sri Krishna Puri, Patna, Bihar, India",800001,800001,Yes,Patna,Bihar,070650 12900,https://restaurants.pizzahut.co.in/pizza-hut-ph-sri-krishna-puri-patna-pizza-restaurant-sri-krishna-puri-patna-130402/Home,ChIJyyzL1sFZ7TkRJKShq77oPNk,25.6114991,85.1158455,"Pizza Hut | Sahdeo Mahto Marg, Patna","B8, Children's Park Rd, Sri Krishna Puri, Patna, Bihar 800001, India",25.6114991,85.11584549999999,OPERATIONAL,place_id
51,"Pizza Hut - Navratan Hata, Purnia","Ford Company Chowk, NH 31, Navratan Hata, Near City Kart Mall, Purnia, Bihar, India",854302,854301,No,Purnia,Bihar,089290 37579,https://restaurants.pizzahut.co.in/pizza-hut-ph-navratan-hata-purnia-pizza-restaurant-navratan-hata-purnia-123738/Home,ChIJW89zMM757zkRPO8TheKZRDM,25.7799029,87.4791169,"Pizza Hut | Navratan Hata, Purnia","Ford Company Chowk, QFHH+HQ3, NH31, near City Kart Mall, Navratan Hatta, Purnia, Bihar 854301, India",25.7799029,87.4791169,OPERATIONAL,place_id
52,"Pizza Hut - Sector 26, Chandigarh","SCO 41, Ground Floor, Madhya Marg, Sector 26, Chandigarh, Chandigarh, India",160019,160019,Yes,Chandigarh,Chandigarh,084473 17397,https://restaurants.pizzahut.co.in/pizza-hut-ph-sector-26-chandigarh-pizza-restaurant-sector-26-chandigarh-129371/Home,ChIJywfvQD_tDzkRucz6cytEjVk,30.7251012,76.8060583,"Pizza Hut | Sector 26, Chandigarh","SCO 41, Ground Floor, Madhya Marg, Sector 26, Chandigarh, 160019, India",30.7251012,76.80605829999999,CLOSED_PERMANENTLY,place_id
53,"Pizza Hut - Sector 35, Chandigarh","SCO 459 & 460, Sector 35C, Chandigarh, Chandigarh, India",160022,160022,Yes,Chandigarh,Chandigarh,098993 09323,https://restaurants.pizzahut.co.in/pizza-hut-ph-sector-35c-chandigarh-pizza-restaurant-sector-35c-chandigarh-299195/Home,ChIJwVuEzRztDzkRT67DhC9je-o,30.721091,76.7593965,"Pizza Hut | Sector 35, Chandigarh","SCO 459 & 460, 35C, Sector 35, Chandigarh, 160022, India",30.721091,76.75939650000001,OPERATIONAL,place_id
54,"Pizza Hut - Sector 40, Chandigarh","SCO 86, Basement & Ground Floor, Sector 40C, Chandigarh, Chandigarh, India",160036,160036,Yes,Chandigarh,Chandigarh,099992 95172,https://restaurants.pizzahut.co.in/pizza-hut-sector-40c-pizza-restaurant-sector-40c-chandigarh-105724/Home,ChIJeXBZr6jtDzkRKfmD7JzUeng,30.7356979,76.7353241,"Pizza Hut | Sector 40, Chandigarh","SCO 86, Basement & Ground Floor, Sector 40C, Sector 40D, Chandigarh, 160036, India",30.7356979,76.7353241,OPERATIONAL,place_id
55,"Pizza Hut - Surya Treasure Island Mall, Bhilai","UGF, Surya Treasure Island, Surya Vihar, Bhilai, Chhattisgarh, India",490020,490020,Yes,Bhilai,Chhattisgarh,0788 490 0200,https://restaurants.pizzahut.co.in/pizza-hut-surya-vihar-pizza-restaurant-surya-vihar-bhilai-1287/Home,ChIJ80gjlzw9KToRzpNTjIODd64,21.2183179,81.3204097,"Pizza Hut | Surya Treasure Island Mall, Bhilai","UGF, Surya Treasure Island, Surya Vihar, Bhilai, Chhattisgarh 490020, India",21.2183179,81.3204097,OPERATIONAL,place_id
56,"Pizza Hut - Magento Mall, Bilaspur","2nd Floor, Food Court, Rama Magneto Mall, Talapara, Bilaspur, Chhattisgarh, India",495004,495001,No,Bilaspur,Chhattisgarh,077524 20225,https://restaurants.pizzahut.co.in/pizza-hut-talapara-pizza-delivery-talapara-bilaspur-1288/Home,ChIJkYr7l20LKDoRd98cgpPjzFY,22.0717042,82.1496698,"Pizza Hut | Magento Mall, Bilaspur","2nd Floor, Food Court, Rama Magneto Mall, Talapara, Bilaspur, Chhattisgarh 495001, India",22.0717042,82.1496698,OPERATIONAL,place_id
57,"Pizza Hut - Phase 2, Bilaspur",,495001,495006,No,Bilaspur,Chhattisgarh,,https://restaurants.pizzahut.co.in/pizza-hut-phase-2-bilaspur-in-chhattisgarh-bilaspur-phase-2-28710/Home,ChIJ9TXwwagLKDoRZoCAN1q-ODM,22.097767,82.163237,"Pizza Hut | Phase 2, Bilaspur","Shree Nidhi, Ground floor, PH No. 20/33, KH No. 558/25, Ward No. 47, 558/26, Seepat Rd, Devnandan Nagar Phase 2, Sarkanda, Bilaspur, Fadahakhar, Chhattisgarh 495006, India",22.097767,82.163237,OPERATIONAL,place_id
58,"Pizza Hut - Adarsh Nagar, Durg","Khasra No 139/27, Omisha's Sanctum, Main Road, Adarsh Nagar, Near Maharaja Chowk, Durg, Chhattisgarh, India",491001,491001,Yes,Durg,Chhattisgarh,086556 15994,https://restaurants.pizzahut.co.in/pizza-hut-ph-durg-pizzerias-adarsh-nagar-durg-184670/Home,ChIJk9Mm2vM9KToRN1dKn1G1878,21.173341,81.293881,"Pizza Hut | Adarsh Nagar, Durg","Khasra No 139/27, Omisha's Sanctum, Main Rd, near Maharaja Chowk, Zone 1, Adarsh Nagar, Durg, Chhattisgarh 491001, India",21.173341,81.293881,OPERATIONAL,place_id
59,"Pizza Hut - Ambhuja Mall, Raipur","C132/133, 1st Floor, Ambuja City Centre, Main Vidhan Sabha Road, Mowa, Raipur, Chhattisgarh, India",492007,492014,No,Raipur,Chhattisgarh,098731 44318,https://restaurants.pizzahut.co.in/pizza-hut-ph-ambuja-city-center-raipur-pizza-restaurant-mowa-raipur-135515/Home,ChIJ99YxMNfnKDoRzx-mwXxUfTU,21.2753282,81.6873014,"Pizza Hut | Ambhuja Mall, Raipur","C132/133, 1st Floor, Ambuja City Centre, Main, Vidhan Sabha Rd, Mowa, Raipur, Chhattisgarh 492014, India",21.2753282,81.6873014,OPERATIONAL,place_id
60,"Pizza Hut - City Centre Mall, Raipur","Counter No 3 & 4, City Centre Mall, Pandri, Devendra Nagar, Near Mahalakshmi Market, Raipur, Chhattisgarh, India",492001,492004,No,Raipur,Chhattisgarh,089291 04451,https://restaurants.pizzahut.co.in/pizza-hut-ph-city-center-mall-raipur-pizza-restaurant-devendra-nagar-raipur-305341/Home,ChIJhepunEDdKDoReqA5y3xgHM8,21.2550559,81.6463858,"Pizza Hut | City Centre Mall, Raipur","Counter No 3 & 4, City Centre Mall, Pandri Rd, near Mahalakshmi Market, Devendra Nagar, Raipur, Chhattisgarh 492004, India",21.2550559,81.64638579999999,OPERATIONAL,place_id
61,"Pizza Hut - GE Road, Raipur","Plot No 27, Ground Floor, GE Road, Raipur, Chhattisgarh, India",492010,492010,Yes,Raipur,Chhattisgarh,086556 15993,https://restaurants.pizzahut.co.in/pizza-hut-ph-ge-road-pizza-restaurant-ge-road-raipur-129366/Home,ChIJx7_xhaTdKDoRAHRn56lIvAs,21.2439414,81.6076675,"Pizza Hut | GE Road, Raipur","Plot No 27, Ground Floor, Great Eastern Rd, Doongaji Colony, Raipur, Chhattisgarh 492010, India",21.2439414,81.60766749999999,OPERATIONAL,place_id
62,"Pizza Hut - Jivan Vihar, Raipur","Shop No S2, 2nd Floor, Magento Mall, Jivan Vihar, Raipur, Chhattisgarh, India",492001,492001,Yes,Raipur,Chhattisgarh,086552 32807,https://restaurants.pizzahut.co.in/pizza-hut-ph-magneto-pizzerias-jivan-vihar-raipur-269252/Home,ChIJzQNNYQDdKDoR432deUXPFvg,21.2408105,81.6841005,"Pizza Hut | Jivan Vihar, Raipur","Shop No S2, 2nd Floor, Magento Mall, Jivan Vihar, Raipur, Chhattisgarh 492001, India",21.2408105,81.6841005,OPERATIONAL,place_id
63,"Pizza Hut - Telibanda, Raipur","Jal Vihar Colony, Marine Drive, Lake Front, Telibanda, Infront of Maruti Driving School, Raipur, Chhattisgarh, India",492001,492001,Yes,Raipur,Chhattisgarh,086556 15995,https://restaurants.pizzahut.co.in/pizza-hut-ph-lake-front-pizzerias-telibanda-raipur-187510/Home,ChIJKVEvpBLdKDoR3LFV3e2Tvmw,21.239031,81.660921,"Pizza Hut | Telibanda, Raipur","Jal Vihar Colony, Marine Drive Lake Front, Infront of Maruti Driving School, Telibandha, Raipur, Chhattisgarh 492001, India",21.239031,81.660921,OPERATIONAL,place_id
64,"Pizza Hut - Dilip Nagar, Daman","Ground Floor, Dilip Nagar, Teen Batti, Nani Daman, Daman, Dadra And Nagar Haveli And Daman And Diu, India",396210,396210,Yes,Daman,Dadra and Nagar Haveli and Daman and Diu,089290 31604,https://restaurants.pizzahut.co.in/pizza-hut-ph-dilip-nagar-daman-pizza-restaurant-nani-daman-daman-305343/Home,ChIJJRGKenDR4DsRF0Xrtqw2wEE,20.4189641,72.8341562,"Pizza Hut | Dilip Nagar, Daman","Ground Floor Dilip Nagar, Teen Batti, Nani Daman, Daman, Marwad, Dadra and Nagar Haveli and Daman and Diu 396210, India",20.4189641,72.8341562,OPERATIONAL,place_id
65,"Pizza Hut - Adarsh Nagar, Delhi","No B 45, Rajan Babu Road, Adarsh Nagar, New Delhi, Delhi, India",110033,110033,Yes,New Delhi,Delhi,070422 54430,https://restaurants.pizzahut.co.in/pizza-hut-ph-adarsh-nagar-delhi-pizza-restaurant-adarsh-nagar-new-delhi-146777/Home,ChIJwxzEfwIBDTkR9R_M3lE4UYY,28.7186735,77.1728341,"Pizza Hut | Adarsh Nagar, Delhi","No B, 45, Rajan Babu Rd, Block C, Adarsh Nagar, New Delhi, Delhi, 110033, India",28.7186735,77.1728341,OPERATIONAL,place_id
66,"Pizza Hut - Aerocity, Delhi","No 11, 2nd Floor, Food Court, Aerocity, World Mark 1, IGI Airport, New Delhi, Delhi, India",110037,110037,Yes,New Delhi,Delhi,011 4605 7807,https://restaurants.pizzahut.co.in/pizza-hut-igi-airport-pizza-restaurant-igi-airport-new-delhi-4088/Home,ChIJrzzySGkcDTkRbe1NToZkfJ4,28.5506335,77.1220655,"Pizza Hut | Aerocity, Delhi","No 11, 2nd Floor, Food Court, World Mark 1, IGI Rd, Aerocity, New Delhi, Delhi 110037, India",28.5506335,77.12206549999999,OPERATIONAL,place_id
67,"Pizza Hut - CR Park, Delhi","L 15, CR Park Main Road, Kalkaji, New Delhi, Delhi, India",110019,110019,Yes,New Delhi,Delhi,085888 04167,https://restaurants.pizzahut.co.in/pizza-hut-kalkaji-pizza-delivery-kalkaji-new-delhi-23936/Home,ChIJ9x3b89jjDDkRkqO3mj5HPfw,28.5370911,77.2574295,"Pizza Hut | CR Park, Delhi","L 15, CR Park Main Rd, Block L, Kalkaji, New Delhi, Delhi 110019, India",28.5370911,77.2574295,OPERATIONAL,place_id
68,"Pizza Hut - Cargo Hub Delhi Airport, Delhi","Shop No 7, Public Amenities Complex, International Cargo Airport T2 Road, Near Gate No 5, New Delhi, Delhi, India",110037,110037,Yes,New Delhi,Delhi,089290 34371,https://restaurants.pizzahut.co.in/pizza-hut-ph-t2-cargo-airport-delhi-pizza-restaurant-international-cargo-airport-t2-road-new-delhi-305354/Home,ChIJDRKqy00bDTkRVLJWN8MVnvw,28.5551355,77.1020961,"Pizza Hut | Cargo Hub Delhi Airport, Delhi","Shop No 7, Public Amenities Complex International Cargo Airport, 5, Terminal 2, New Delhi, Delhi 110037, India",28.5551355,77.1020961,OPERATIONAL,place_id
69,"Pizza Hut - Cross River Mall, Delhi","Unit No G09, Cross River Mall, Vishwas Nagar Extension, Shahdara, New Delhi, Delhi, India",110032,110032,Yes,New Delhi,Delhi,098996 13932,https://restaurants.pizzahut.co.in/pizza-hut-ph-cross-river-mall-shahdara-pizza-restaurant-shahdara-new-delhi-136287/Home,ChIJ79WCVfX7DDkRpNd3q7nQF-c,28.6574206,77.3024994,"Pizza Hut | Cross River Mall, Delhi","Unit No G09, Cross River Mall, Vishwas Nagar Extension, Vishwas Nagar, Shahdara, New Delhi, Delhi, 110032, India",28.6574206,77.3024994,OPERATIONAL,place_id
70,"Pizza Hut - D Mall Rohini, Delhi","G 9, 10, 1/B5, D Mall, District Centre, Rohini, Sector 10, New Delhi, Delhi, India",110085,110085,Yes,New Delhi,Delhi,070650 00985,https://restaurants.pizzahut.co.in/pizza-hut-rohini-sector-10-pizza-restaurant-rohini-sector-10-new-delhi-24824/Home,ChIJuY14qVoBDTkRPovfkf64-3Y,28.7160811,77.1142809,"Pizza Hut | D Mall Rohini, Delhi","10, 1/B5, D Mall District Centre, G 9, Swarn Jayanti Park, Sector 10, Rohini, New Delhi, Delhi, 110085, India",28.7160811,77.1142809,OPERATIONAL,place_id
71,"Pizza Hut - DLF South Square Mall Sarojini Nagar, Delhi","S No 39, Gr Flr, DLF South Square Mall, Lane H, Block G, Sarojini Nagar, New Delhi, Delhi, India",110023,110023,Yes,New Delhi,Delhi,089290 33948,https://restaurants.pizzahut.co.in/pizza-hut-ph-south-square-mall-sn-market-pizzerias-sarojini-nagar-new-delhi-289474/Home,ChIJVTa9BMbjDDkRkwpSCAzcKak,28.5763383,77.1949392,"Pizza Hut | DLF South Square Mall Sarojini Nagar, Delhi","S No 39, Gr Flr, DLF South Square Mall, Lane H, Block G, Sarojini Nagar, New Delhi, Delhi 110023, India",28.5763383,77.1949392,OPERATIONAL,place_id
72,"Pizza Hut - Devika Sadar Bazar, Delhi","Old Tanga Stand, Devika Sadar Bazar, New Delhi, Delhi, India",110006,110006,Yes,New Delhi,Delhi,098993 02573,https://restaurants.pizzahut.co.in/pizza-hut-ph-devika-sadar-bazar-delhi-pizza-restaurant-devika-sadar-bazar-new-delhi-304310/Home,ChIJ2-6mgIb9DDkRC-nZY9Wtxkg,28.6561347,77.2160166,"Pizza Hut | Devika Sadar Bazar, Delhi","Old, Tanga Stand, Devika, Sadar Bazar, New Delhi, Delhi, 110006, India",28.6561347,77.2160166,OPERATIONAL,place_id
73,"Pizza Hut - Devli Road, Delhi","No D139, Devli Road, Krishna Nagar, New Delhi, Delhi, India",110044,110080,No,New Delhi,Delhi,097116 09267,https://restaurants.pizzahut.co.in/pizza-hut-ph-devli-road-new-delhi-pizzerias-krishna-nagar-new-delhi-189477/Home,ChIJUZZLCajhDDkRBds0n5fUQKI,28.507386,77.232224,"Pizza Hut | Devli Road, Delhi","No D139, Devli Rd, Krishna Park Colony, Jawahar Park, Krishna Nagar, New Delhi, Delhi 110080, India",28.507386,77.232224,OPERATIONAL,place_id
74,"Pizza Hut - Durgapuri, Delhi","No C543, Main 100 Feet Rd, Chhajjupur, Babarpur, Durgapuri, Shahadra, New Delhi, Delhi, India",110032,110032,Yes,New Delhi,Delhi,085888 72014,https://restaurants.pizzahut.co.in/pizza-hut-ph-durgapuri-shahdara-pizza-restaurant-shahadra-new-delhi-178188/Home,ChIJRyHSX7f9DDkRcdEezQ5eg38,28.6894655,77.2856054,"Pizza Hut | Durgapuri, Delhi","C543, Main 100 Feet Rd Chhajjupur, Babarpur, Durga Puri, Shahdara, New Delhi, Delhi, 110032, India",28.68946549999999,77.2856054,OPERATIONAL,place_id
75,"Pizza Hut - Dwarka Mor, Delhi","Mohan Bhagwati Complex, Plot No 6 & 7, Uttam Nagar, New Delhi, Delhi, India",110059,110059,Yes,New Delhi,Delhi,098993 19671,https://restaurants.pizzahut.co.in/pizza-hut-uttam-nagar-pizza-restaurant-uttam-nagar-new-delhi-1421/Home,ChIJteoRXjgFDTkR2GrfQKyUFAM,28.6198556,77.0349194,"Pizza Hut | Dwarka Mor, Delhi","Mohan Bhagwati Complex Plot No 6 & 7, Rama Park, Block C, Mohan Garden, Uttam Nagar, New Delhi, Delhi, 110059, India",28.6198556,77.03491939999999,OPERATIONAL,place_id
76,"Pizza Hut - Dwarka Sector 21, New Delhi","SH/2F/14, 2nd Floor, Pacific D21 Mall, Sector 21, Dwarka, New Delhi, Delhi, India",110077,110077,Yes,New Delhi,Delhi,076694 00323,https://restaurants.pizzahut.co.in/pizza-hut-dwarka-sector-21-new-delhi-in-delhi-new-delhi-dwarka-94838/Home,ChIJXUAvStMbDTkRsp9z2n9V29g,28.552418,77.0579182,"Pizza Hut | Dwarka Sector 21, New Delhi","2ND FLOOR, Pacific D21 Mall, SH/2F/14, Sector 21, Dwarka, New Delhi, Delhi, 110077, India",28.552418,77.05791820000002,OPERATIONAL,place_id
77,Pizza Hut - Epicah Mall,,110015,110015,Yes,New Delhi,Delhi,,https://restaurants.pizzahut.co.in/pizza-hut-kirti-nagar-new-delhi-in-delhi-new-delhi-kirti-nagar-33367/Home,ChIJISEat4QDDTkR1CQOP6s-gLU,28.658381,77.144614,Pizza Hut | Epicah Mall,"First Floor, Pizza Hut, PEPICAH Mall, 68, Najafgarh Rd, DLE Industrial Area, Kirti Nagar, New Delhi, Delhi, 110015, India",28.65838099999999,77.14461399999999,OPERATIONAL,place_id
78,"Pizza Hut - Fun City Mall Rohini, New Delhi","G 19 & 20, Ground Floor, Fun City Mall, Prashant Vihar, Rohini, Sector 14, New Delhi, Delhi, India",110085,110085,Yes,New Delhi,Delhi,098994 26507,https://restaurants.pizzahut.co.in/pizza-hut-rohini-sector-14-pizza-restaurant-rohini-sector-14-new-delhi-1413/Home,ChIJK-UNWmMBDTkREuEhIyWqF7U,28.711567,77.1360447,Pizza Hut,"Ground Floor, Fun City Mall, G 19 & 20, A Block, Prashant Vihar, Sector 14, Rohini, New Delhi, Delhi, 110085, India",28.711567,77.1360447,OPERATIONAL,place_id
79,"Pizza Hut - GTB Nagar Kingsway Camp, Delhi","GF 2012, Ground Floor, Kingsway Camp, GTB Nagar, Outram Line, Dr Mukherjee Nagar, New Delhi, Delhi, India",110009,110009,Yes,New Delhi,Delhi,070650 12199,https://restaurants.pizzahut.co.in/pizza-hut-dr-mukherjee-nagar-pizza-restaurant-dr-mukherjee-nagar-new-delhi-104911/Home,ChIJ2y5QHAb9DDkR_n6q_ETM1Y4,28.6994786,77.2080168,"Pizza Hut | GTB Nagar Kingsway Camp, Delhi","GF 2012, Ground Floor, Kingsway Camp GTB Nagar, Outram Lines, Mukherjee Nagar, New Delhi, Delhi, 110009, India",28.6994786,77.2080168,OPERATIONAL,place_id
80,"Pizza Hut - Geeta Colony, Delhi","No 30A ground floor, Patparganj Road, Krishna Nagar, New Delhi, Delhi, India",110051,110051,Yes,New Delhi,Delhi,089290 38441,https://restaurants.pizzahut.co.in/pizza-hut-ph-geeta-colony-new-delhi-pizza-restaurant-geeta-colony-new-delhi-125367/Home,ChIJX-oktZL9DDkRIlxBHMxsmkw,28.653955,77.277229,"Pizza Hut | Geeta Colony, Delhi","No 30A ground floor, Patparganj Rd, Pandit Park, Krishna Nagar, New Delhi, Delhi, 110051, India",28.653955,77.27722899999999,OPERATIONAL,place_id
81,"Pizza Hut - IGI Airport, Delhi","Terminal 2, IGI Airport, New Delhi, Delhi, India",110037,110037,Yes,New Delhi,Delhi,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-igi-airport-pizza-restaurant-igi-airport-new-delhi-23569/Home,ChIJDfwhx4UbDTkRhzdY9YsATVY,28.5562844,77.0952627,"Pizza Hut | IGI Airport, Delhi","Terminal 2, IGI Rd, New Delhi, Delhi, 110037, India",28.5562844,77.09526269999999,OPERATIONAL,place_id
82,"Pizza Hut - Jail Road, Delhi","No 16 & 4, Prem Nagar, Near Tilak Nagar Metro Gate No 4, New Delhi, Delhi, India",110058,110058,Yes,New Delhi,Delhi,089290 31058,https://restaurants.pizzahut.co.in/pizza-hut-prem-nagar-pizza-restaurant-prem-nagar-new-delhi-1427/Home,ChIJdQBAzJgEDTkR0cNLZruBgU0,28.6359891,77.096231,"Pizza Hut | Jail Road, Delhi","No 16 & 4, Gate No 4, near Metro Station Tilak Nagar, Prem Nagar, Janakpuri, New Delhi, Delhi, 110058, India",28.6359891,77.096231,OPERATIONAL,place_id
83,"Pizza Hut - Janakpuri C1, Delhi","Janakpuri Market, Block C1, Janakpuri, New Delhi, Delhi, India",110058,110058,Yes,New Delhi,Delhi,098990 63748,https://restaurants.pizzahut.co.in/pizza-hut-ph-c1-janakpuri-new-delhi-pizzerias-janakpuri-new-delhi-275650/Home,ChIJq-61sOMFDTkRXMTwSMKSZhw,28.6193779,77.079305,"Pizza Hut | Janakpuri C1, Delhi","Market, Block C1, Janakpuri, New Delhi, Delhi, 110058, India",28.6193779,77.07930499999999,OPERATIONAL,place_id
84,"Pizza Hut - Janpath, Delhi","No 58, Atul Grove Road,Janpath,Connaught Place, New Delhi, Delhi, India",110001,110001,Yes,New Delhi,Delhi,098993 85107,https://restaurants.pizzahut.co.in/pizza-hut-ph-janpath-new-delhi-pizzerias-connaught-place-new-delhi-259252/Home,ChIJzQgg1Oj9DDkRbO4hQRWyBm0,28.6275201,77.2198965,"Pizza Hut | Janpath, Delhi","58, Atul Grove Road, Janpath, Connaught Place, New Delhi, Delhi 110001, India",28.6275201,77.21989649999999,OPERATIONAL,place_id
85,"Pizza Hut - Jasola, New Delhi","Unit No 15B, 16 Splendor Forum, District Centre,Jasola, New Delhi, Delhi, India",110025,110025,Yes,New Delhi,Delhi,089290 32775,https://restaurants.pizzahut.co.in/pizza-hut-jasola-pizza-delivery-jasola-new-delhi-1239/Home,ChIJx9Y46qnmDDkRcHepeex0ZvQ,28.5375125,77.2868035,"Pizza Hut | Jasola, New Delhi","Unit No 15B, 16, Splendor Forum, District Centre, Jasola Vihar, New Delhi, Delhi 110025, India",28.5375125,77.28680349999999,OPERATIONAL,place_id
86,"Pizza Hut - Karkardooma Metro Station, Delhi","Shop No G2, BHC Marg, Karkarduma, Arya Nagar, Anand Vihar, New Delhi, Delhi, India",110092,110092,Yes,New Delhi,Delhi,089290 34875,https://restaurants.pizzahut.co.in/pizza-hut-ph-karkardooma-metro-station-pizza-restaurant-arya-nagar-new-delhi-305349/Home,ChIJBUIZYQf7DDkRZKOwRIaZ9D0,28.6494729,77.3062789,Pizza Hut,"Shop No G2, BHC Marg, Karkarduma, Arya Nagar, Anand Vihar, New Delhi, Delhi, 110092, India",28.6494729,77.3062789,OPERATIONAL,place_id
